"location_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
215,2008,22,3,0.108871848447631,0.0530055659396266,0.164738130955634
215,2009,22,3,0.118213374716311,0.0623470922083074,0.174079657224315
215,2010,22,3,0.151547161300795,0.0956808787927913,0.207413443808799
215,2011,22,3,0.161741951476615,0.105875668968611,0.217608233984619
215,2012,22,3,0.233915452791013,0.178049170283009,0.289781735299017
215,2013,22,3,0.285145665098724,0.22927938259072,0.341011947606727
215,2014,22,3,0.300711012797411,0.244844730289407,0.356577295305415
215,2015,22,3,0.312440519332086,0.256574236824082,0.36830680184009
215,2016,22,3,0.341357434047476,0.285491151539473,0.39722371655548
215,2017,22,3,0.352173793183205,0.296307510675201,0.408040075691208
215,2018,22,3,0.353821529538609,0.297955247030605,0.409687812046613
216,2000,22,3,0.186559045355348,0.130692762847344,0.242425327863352
216,2001,22,3,0.176303051150402,0.120436768642398,0.232169333658406
216,2002,22,3,0.184189622194533,0.12832333968653,0.240055904702537
216,2003,22,3,0.16003178145478,0.104165498946776,0.215898063962784
216,2004,22,3,0.124263056285123,0.0683967737771188,0.180129338793127
216,2005,22,3,0.0894798661877483,0.0336135836797443,0.145346148695752
216,2006,22,3,0.0771713981269403,0.0213051156189364,0.133037680634944
216,2007,22,3,0.0793691897205927,0.0235029072125887,0.135235472228597
216,2008,22,3,0.0714782298823096,0.0156119473743056,0.127344512390313
216,2009,22,3,0.0937665874311614,0.0379003049231574,0.149632869939165
216,2010,22,3,0.148063015307502,0.0921967327994983,0.203929297815506
216,2011,22,3,0.165110998326748,0.109244715818744,0.220977280834752
216,2012,22,3,0.210490947858546,0.154624665350542,0.26635723036655
216,2013,22,3,0.3017423807236,0.245876098215597,0.357608663231604
216,2014,22,3,0.304315618683904,0.2484493361759,0.360181901191908
216,2015,22,3,0.310497419492484,0.25463113698448,0.366363702000488
216,2016,22,3,0.313293230693011,0.257426948185006,0.369159513201014
216,2017,22,3,0.314279245955199,0.258412963447194,0.370145528463202
216,2018,22,3,0.318390784400558,0.262524501892554,0.374257066908562
217,2000,22,3,0.245458687225905,0.189592404717901,0.301324969733909
217,2001,22,3,0.245429064378436,0.189562781870432,0.30129534688644
217,2002,22,3,0.243372067786865,0.187505785278862,0.299238350294869
217,2003,22,3,0.242330263827217,0.186463981319213,0.298196546335221
217,2004,22,3,0.226146214267539,0.170279931759535,0.282012496775543
217,2005,22,3,0.219642927950057,0.163776645442053,0.275509210458061
217,2006,22,3,0.222112600449895,0.166246317941891,0.277978882957899
217,2007,22,3,0.227712323002524,0.17184604049452,0.283578605510528
217,2008,22,3,0.229246971932452,0.173380689424449,0.285113254440456
217,2009,22,3,0.228391858230628,0.172525575722624,0.284258140738632
217,2010,22,3,0.242456703883658,0.186590421375654,0.298322986391662
217,2011,22,3,0.280867239005209,0.225000956497205,0.336733521513213
217,2012,22,3,0.337553813862938,0.281687531354934,0.393420096370942
217,2013,22,3,0.401054560521369,0.345188278013364,0.456920843029373
217,2014,22,3,0.369894220866053,0.314027938358049,0.425760503374057
217,2015,22,3,0.377159987327381,0.321293704819377,0.433026269835385
217,2016,22,3,0.399452646092795,0.343586363584791,0.455318928600799
217,2017,22,3,0.383218253812501,0.327351971304497,0.439084536320504
217,2018,22,3,0.377313131367348,0.321446848859344,0.433179413875352
218,2000,22,3,0.274384517117405,0.218518234609401,0.330250799625409
218,2001,22,3,0.274883938351008,0.219017655843004,0.330750220859012
218,2002,22,3,0.270523796076978,0.214657513568974,0.326390078584982
218,2003,22,3,0.26755270604793,0.211686423539926,0.323418988555934
218,2004,22,3,0.259452570802011,0.203586288294007,0.315318853310015
218,2005,22,3,0.253902687052717,0.198036404544713,0.309768969560721
218,2006,22,3,0.252525085204951,0.196658802696947,0.308391367712955
218,2007,22,3,0.241377550600249,0.185511268092245,0.297243833108253
218,2008,22,3,0.23253857451707,0.176672292009066,0.288404857025074
218,2009,22,3,0.23804980801,0.182183525501996,0.293916090518004
218,2010,22,3,0.251726869173599,0.195860586665595,0.307593151681603
218,2011,22,3,0.263014973732645,0.207148691224641,0.318881256240649
218,2012,22,3,0.315209199281515,0.259342916773511,0.371075481789519
218,2013,22,3,0.361992160072802,0.306125877564798,0.417858442580807
218,2014,22,3,0.388253445063707,0.332387162555703,0.444119727571711
218,2015,22,3,0.397199672688011,0.341333390180007,0.453065955196015
218,2016,22,3,0.390676363121985,0.33481008061398,0.446542645629989
218,2017,22,3,0.392074030145288,0.336207747637284,0.447940312653291
218,2018,22,3,0.393884631222293,0.338018348714289,0.449750913730297
298,2000,22,3,0.238671291993432,0.182805009485428,0.294537574501436
298,2001,22,3,0.239298086352118,0.183431803844114,0.295164368860122
298,2002,22,3,0.239146025539123,0.183279743031119,0.295012308047127
298,2003,22,3,0.237304239594353,0.181437957086349,0.293170522102356
298,2004,22,3,0.239207540318615,0.183341257810611,0.295073822826619
298,2005,22,3,0.240627549034638,0.184761266526634,0.296493831542642
298,2006,22,3,0.246677391751485,0.190811109243481,0.302543674259489
298,2007,22,3,0.251684329476144,0.19581804696814,0.307550611984148
298,2008,22,3,0.261525634638202,0.205659352130198,0.317391917146206
298,2009,22,3,0.274570995796422,0.218704713288418,0.330437278304426
298,2010,22,3,0.297517936074162,0.241651653566158,0.353384218582166
298,2011,22,3,0.314214814416174,0.25834853190817,0.370081096924178
298,2012,22,3,0.363103445870228,0.307237163362224,0.418969728378232
298,2013,22,3,0.420425184456997,0.364558901948992,0.476291466965001
298,2014,22,3,0.430071470512974,0.37420518800497,0.485937753020978
298,2015,22,3,0.429857800515368,0.373991518007364,0.485724083023372
298,2016,22,3,0.430148076233358,0.374281793725354,0.486014358741362
298,2017,22,3,0.431097174126946,0.375230891618942,0.48696345663495
298,2018,22,3,0.429870752777769,0.374004470269765,0.485737035285773
305,2000,22,3,0.222630944830376,0.166764662322372,0.27849722733838
