location_id,year_id,age_group_id,sex_id,gpr_mean,gpr_lower,gpr_upper
15,2001,22,3,0.095656176,0.006560307,0.404361867
15,2002,22,3,0.113873044,0.00806844,0.448582997
15,2003,22,3,0.137727899,0.010993786,0.499370721
15,2004,22,3,0.163367459,0.013459472,0.549707936
15,2005,22,3,0.203552676,0.018294564,0.626006945
15,2006,22,3,0.211313687,0.020235014,0.633696791
15,2007,22,3,0.220988535,0.020989653,0.650869914
15,2008,22,3,0.227601219,0.021174845,0.650970229
15,2009,22,3,0.240205975,0.023670443,0.670456422
15,2010,22,3,0.24488873,0.02607805,0.693211558
15,2011,22,3,0.250938043,0.025075841,0.708667142
15,2012,22,3,0.252505339,0.02543033,0.713036515
15,2013,22,3,0.258175614,0.026748103,0.722494212
15,2014,22,3,0.249110731,0.025271514,0.708756256
15,2015,22,3,0.250747087,0.025193979,0.720967644
15,2016,22,3,0.235671682,0.022480735,0.71065651
15,2017,22,3,0.238589212,0.022285601,0.723701794
15,2018,22,3,0.233888452,0.022079112,0.712527478
16,1990,22,3,0.019098081,0.00148348,0.084455015
16,1991,22,3,0.01977688,0.00158037,0.083708677
16,1992,22,3,0.020814758,0.001673535,0.088526284
16,1993,22,3,0.022369084,0.001823629,0.097771325
16,1994,22,3,0.02425602,0.002042778,0.106195179
16,1995,22,3,0.026404252,0.002381354,0.11736598
16,1996,22,3,0.029187123,0.002741705,0.128571889
16,1997,22,3,0.031489896,0.003128745,0.135372501
16,1998,22,3,0.036777316,0.003846161,0.156529137
16,1999,22,3,0.041710056,0.004523784,0.167860998
16,2000,22,3,0.046705972,0.005352353,0.184211729
16,2001,22,3,0.054981633,0.006667649,0.207126684
16,2002,22,3,0.065015145,0.008961702,0.224533249
16,2003,22,3,0.077014469,0.011378496,0.2390587
16,2004,22,3,0.084088949,0.013108437,0.25252176
16,2005,22,3,0.089772371,0.016040547,0.25547726
16,2006,22,3,0.09835941,0.020311919,0.261811209
16,2007,22,3,0.106370338,0.025852786,0.266508636
16,2008,22,3,0.114922589,0.030985536,0.274072491
16,2009,22,3,0.12198465,0.037911409,0.274868567
16,2010,22,3,0.130473768,0.047925249,0.276261489
16,2011,22,3,0.129378471,0.054574942,0.252969535
16,2012,22,3,0.132483447,0.062926893,0.236522411
16,2013,22,3,0.129210994,0.07038817,0.210977869
16,2014,22,3,0.142148874,0.08447993,0.217968122
16,2015,22,3,0.150211263,0.096902395,0.218254001
16,2016,22,3,0.153243343,0.102580936,0.215980796
16,2017,22,3,0.159940295,0.106384459,0.225302694
16,2018,22,3,0.160398247,0.099720922,0.241793778
17,1990,22,3,0.05157241,0.005189649,0.188429179
17,1991,22,3,0.053183883,0.005512676,0.191067633
17,1992,22,3,0.054832558,0.006090531,0.18746466
17,1993,22,3,0.056563517,0.006906001,0.186649739
17,1994,22,3,0.059057381,0.008347117,0.188051099
17,1995,22,3,0.063558887,0.010155536,0.200357526
17,1996,22,3,0.070028428,0.012677666,0.211482415
17,1997,22,3,0.075905271,0.015399084,0.212396736
17,1998,22,3,0.087132827,0.019808331,0.233213456
17,1999,22,3,0.096436712,0.023402649,0.240457883
17,2000,22,3,0.108841598,0.028235559,0.258808491
17,2001,22,3,0.127537423,0.035710363,0.29111669
17,2002,22,3,0.14271456,0.042132849,0.314364545
17,2003,22,3,0.16240542,0.051368061,0.344469578
17,2004,22,3,0.181551594,0.057959662,0.383911541
17,2005,22,3,0.203280069,0.068268556,0.428959045
17,2006,22,3,0.2200776,0.072422778,0.457916623
17,2007,22,3,0.253645358,0.080009081,0.523584904
17,2008,22,3,0.285057084,0.085256981,0.584448324
17,2009,22,3,0.299158505,0.085340171,0.618615213
17,2010,22,3,0.302427875,0.085956741,0.630122827
17,2011,22,3,0.332325061,0.09244576,0.6849861
17,2012,22,3,0.323865701,0.080872675,0.692693021
17,2013,22,3,0.304231322,0.064579746,0.684755637
17,2014,22,3,0.314076847,0.061067834,0.70530859
17,2015,22,3,0.326133874,0.062713622,0.723018078
17,2016,22,3,0.264408995,0.042965721,0.65164921
17,2017,22,3,0.244584466,0.036536921,0.626538247
17,2018,22,3,0.252493172,0.035319211,0.642799156
18,1990,22,3,0.030709084,0.001552493,0.14177976
18,1991,22,3,0.030396449,0.001529175,0.144605284
18,1992,22,3,0.031726753,0.001532685,0.149397491
18,1993,22,3,0.033463738,0.001651264,0.160240713
18,1994,22,3,0.035497664,0.001834308,0.164841398
18,1995,22,3,0.037398157,0.002021137,0.16908587
18,1996,22,3,0.039030425,0.002241393,0.172565474
18,1997,22,3,0.042496459,0.002477675,0.201664573
18,1998,22,3,0.048378241,0.002911738,0.221063037
18,1999,22,3,0.054036426,0.003292699,0.247444799
18,2000,22,3,0.062851321,0.004004748,0.275706483
18,2001,22,3,0.075847965,0.005155143,0.345252215
