COUNTRY_ID,country,year,p.mean,p.lower,p.upper
NPL,Nepal,2004,0.042795063,0.000342223,0.244205308
NPL,Nepal,2005,0.034560221,0.000211789,0.219850602
NPL,Nepal,2006,0.035731417,0.000311716,0.203295629
NPL,Nepal,2007,0.029797533,0.000226808,0.187285841
NPL,Nepal,2008,0.02812473,0.000183496,0.158804281
NPL,Nepal,2009,0.019876881,0.000139712,0.128257605
NPL,Nepal,2010,0.009436523,3.88E-05,0.063571427
NPL,Nepal,2011,0.008011428,3.81E-05,0.04958446
NPL,Nepal,2012,0.011108537,6.32E-05,0.081964915
NPL,Nepal,2013,0.012722226,6.91E-05,0.088147977
NPL,Nepal,2014,0.013293922,6.91E-05,0.081646033
NPL,Nepal,2015,0.012706871,6.39E-05,0.077934184
NPL,Nepal,2016,0.008132566,3.01E-05,0.051484177
NPL,Nepal,2017,0.006357176,1.72E-05,0.039177994
NPL,Nepal,2018,0.005403716,1.41E-05,0.033044697
NPL,Nepal,2019,0.003575698,7.35E-06,0.022332129
PAK,Pakistan,1990,0.17878069,0.002726474,0.793263229
PAK,Pakistan,1991,0.177268698,0.002461168,0.760220054
PAK,Pakistan,1992,0.196766729,0.003537807,0.797246972
PAK,Pakistan,1993,0.176969143,0.002827651,0.743640564
PAK,Pakistan,1994,0.120849401,0.001577282,0.609215216
PAK,Pakistan,1995,0.126865382,0.001557913,0.621474204
PAK,Pakistan,1996,0.127280312,0.001639342,0.617538992
PAK,Pakistan,1997,0.185399455,0.002613615,0.741964694
PAK,Pakistan,1998,0.142002923,0.001866359,0.679278571
PAK,Pakistan,1999,0.157297623,0.002085668,0.707365822
PAK,Pakistan,2000,0.19449836,0.003453451,0.766602881
PAK,Pakistan,2001,0.170725859,0.002593994,0.711683107
PAK,Pakistan,2002,0.248289408,0.004775168,0.824927428
PAK,Pakistan,2003,0.217203782,0.004087007,0.785773494
PAK,Pakistan,2004,0.141856228,0.001932821,0.648290293
PAK,Pakistan,2005,0.094402827,0.000968111,0.490582831
PAK,Pakistan,2006,0.097025041,0.001194445,0.528021828
PAK,Pakistan,2007,0.075392632,0.000773742,0.448797161
PAK,Pakistan,2008,0.075555,0.000748147,0.444320802
PAK,Pakistan,2009,0.050453707,0.000468132,0.322946417
PAK,Pakistan,2010,0.022660954,0.000156836,0.165176094
PAK,Pakistan,2011,0.015926847,0.000104802,0.110063552
PAK,Pakistan,2012,0.023672651,0.000176582,0.167675238
PAK,Pakistan,2013,0.026593497,0.000191871,0.180903046
PAK,Pakistan,2014,0.028615911,0.000212884,0.18450992
PAK,Pakistan,2015,0.030266947,0.000197594,0.217531426
PAK,Pakistan,2016,0.018796446,0.000103424,0.134284333
PAK,Pakistan,2017,0.014676329,7.07E-05,0.10150255
PAK,Pakistan,2018,0.012220366,3.61E-05,0.089359671
PAK,Pakistan,2019,0.007801462,2.43E-05,0.054937824
PHL,Philippines,1990,0.035912472,3.00E-08,0.407277701
PHL,Philippines,1991,0.034111023,3.41E-08,0.401231461
PHL,Philippines,1992,0.037278138,3.14E-08,0.381299387
PHL,Philippines,1993,0.033937816,2.52E-08,0.345161664
PHL,Philippines,1994,0.024945795,1.34E-08,0.295000865
PHL,Philippines,1995,0.026168956,1.44E-08,0.290376196
PHL,Philippines,1996,0.021303069,1.01E-08,0.241937563
PHL,Philippines,1997,0.023105607,1.14E-08,0.249289496
PHL,Philippines,1998,0.0209738,7.21E-09,0.231750881
PHL,Philippines,1999,0.0212322,9.04E-09,0.238093148
PHL,Philippines,2000,0.020853316,8.85E-09,0.260917869
PHL,Philippines,2001,0.018135763,6.63E-09,0.20557278
PHL,Philippines,2002,0.025819944,1.29E-08,0.300159009
PHL,Philippines,2003,0.025089396,1.26E-08,0.27880438
PHL,Philippines,2004,0.02174445,7.53E-09,0.24253461
PHL,Philippines,2005,0.018935899,6.29E-09,0.209754815
PHL,Philippines,2006,0.019489007,6.76E-09,0.212765228
PHL,Philippines,2007,0.015616327,4.17E-09,0.16683688
PHL,Philippines,2008,0.015534885,4.47E-09,0.147226563
PHL,Philippines,2009,0.012207582,2.95E-09,0.133729073
PHL,Philippines,2010,0.007899129,1.03E-09,0.0863134
PHL,Philippines,2011,0.007064279,8.36E-10,0.066578955
PHL,Philippines,2012,0.008522091,1.23E-09,0.082508324
PHL,Philippines,2013,0.00945698,1.52E-09,0.106602357
PHL,Philippines,2014,0.009720603,1.52E-09,0.10234322
PHL,Philippines,2015,0.009418172,1.28E-09,0.097119709
PHL,Philippines,2016,0.006932453,8.11E-10,0.06854356
PHL,Philippines,2017,0.005944493,6.07E-10,0.061741876
PHL,Philippines,2018,0.005352489,4.38E-10,0.050276528
PHL,Philippines,2019,0.003981536,2.93E-10,0.036194919
PNG,Papua New Guinea,1990,0.04066563,0.000341963,0.217377269
PNG,Papua New Guinea,1991,0.036672361,0.000317495,0.183166753
PNG,Papua New Guinea,1992,0.039570111,0.000411524,0.190632987
PNG,Papua New Guinea,1993,0.035470536,0.0003436,0.181473674
PNG,Papua New Guinea,1994,0.023299447,0.000168051,0.130993524
PNG,Papua New Guinea,1995,0.02443968,0.000168286,0.147239996
PNG,Papua New Guinea,1996,0.017507925,9.26E-05,0.103349386
PNG,Papua New Guinea,1997,0.02041227,0.000147586,0.124174312
PNG,Papua New Guinea,1998,0.016717403,9.85E-05,0.100791946
PNG,Papua New Guinea,1999,0.021052958,0.000134636,0.137233091
PNG,Papua New Guinea,2000,0.018898936,0.000116959,0.116479677
PNG,Papua New Guinea,2001,0.017111006,9.95E-05,0.101203504
PNG,Papua New Guinea,2002,0.028018406,0.000253595,0.154389038
PNG,Papua New Guinea,2003,0.028535025,0.000250865,0.157683041
PNG,Papua New Guinea,2004,0.020727025,0.000155882,0.120676851
PNG,Papua New Guinea,2005,0.01509951,9.20E-05,0.100459783
PNG,Papua New Guinea,2006,0.016075464,0.000114045,0.105681452
PNG,Papua New Guinea,2007,0.012597016,6.98E-05,0.084152994
PNG,Papua New Guinea,2008,0.012624298,7.44E-05,0.087147376
PNG,Papua New Guinea,2009,0.008671372,4.54E-05,0.061607954
PNG,Papua New Guinea,2010,0.004178046,1.67E-05,0.032597606
PNG,Papua New Guinea,2011,0.003481225,1.26E-05,0.024786587
PNG,Papua New Guinea,2012,0.004880251,2.39E-05,0.038126423
PNG,Papua New Guinea,2013,0.005722665,2.92E-05,0.039891856
PNG,Papua New Guinea,2014,0.005845638,2.78E-05,0.047899928
PNG,Papua New Guinea,2015,0.004915271,2.54E-05,0.038641514
PNG,Papua New Guinea,2016,0.002976664,1.13E-05,0.021982651
PNG,Papua New Guinea,2017,0.002337315,6.38E-06,0.01589445
PNG,Papua New Guinea,2018,0.001925499,4.65E-06,0.013747976
PNG,Papua New Guinea,2019,0.001293379,2.66E-06,0.009589252
PRK,North Korea,1990,0.127494138,0.00072137,0.659416431
PRK,North Korea,1991,0.125416283,0.000834081,0.643847879
PRK,North Korea,1992,0.13989531,0.00097384,0.654370643
PRK,North Korea,1993,0.124507359,0.000709432,0.620937629
PRK,North Korea,1994,0.086051906,0.000342522,0.47404311
PRK,North Korea,1995,0.088662875,0.000439447,0.504792398
PRK,North Korea,1996,0.066691171,0.00026875,0.414926537
PRK,North Korea,1997,0.073981668,0.000313485,0.465672021
PRK,North Korea,1998,0.065081958,0.000279137,0.43039625
PRK,North Korea,1999,0.064846002,0.000290283,0.384003653
PRK,North Korea,2000,0.061744388,0.000265999,0.354204016
PRK,North Korea,2001,0.053983665,0.000169598,0.337873925
PRK,North Korea,2002,0.084665999,0.000440115,0.486777535
PRK,North Korea,2003,0.08061771,0.000421479,0.441874349
PRK,North Korea,2004,0.06443391,0.000297459,0.401072819
PRK,North Korea,2005,0.052934825,0.000183176,0.346867665
PRK,North Korea,2006,0.054907432,0.000226596,0.328652348
PRK,North Korea,2007,0.044369979,0.000165429,0.276135834
PRK,North Korea,2008,0.044679599,0.000157292,0.308833039
PRK,North Korea,2009,0.032427452,9.97E-05,0.215395636
PRK,North Korea,2010,0.016528709,3.81E-05,0.118333043
PRK,North Korea,2011,0.013929865,3.08E-05,0.101406272
PRK,North Korea,2012,0.018801683,5.24E-05,0.135583991
PRK,North Korea,2013,0.021962004,6.32E-05,0.166991855
PRK,North Korea,2014,0.022533803,7.50E-05,0.15688895
PRK,North Korea,2015,0.022159892,5.60E-05,0.154552338
PRK,North Korea,2016,0.014147279,3.06E-05,0.10710367
PRK,North Korea,2017,0.010982105,1.73E-05,0.077933482
PRK,North Korea,2018,0.009168105,1.60E-05,0.06837226
